sigma,F_meas,F_fit,residual
3641.909,0.030959028857847,0.0133990095469852,0.0175600193108618
3642.392,0.0488846981656401,0.008769039754716,0.0401156584109241
3642.874,0.0360002681534759,0.00415049266862686,0.031849775484849
3643.356,0.0489856055667204,-0.000465509381042804,0.0494511149477632
3643.838,0.0288920784637483,-0.00507825718295308,0.0339703356467014
3644.32,0.0254255448869323,-0.00968704202479574,0.035112586911728
3644.802,0.0307901328626095,-0.0142911558019843,0.0450812886645938
3645.284,0.0295988604010553,-0.0188898911262297,0.048488751527285
3645.766,0.00660693549642488,-0.0234825414340009,0.0300894769304258
3646.249,0.00550449034575351,-0.0280779077787373,0.0335823981244908
3646.73,0.000595460253741464,-0.0326467655198752,0.0332422257736166
3647.213,-0.0131409965494456,-0.037226403931074,0.0240854073816285
3647.695,0.00318097008924312,-0.0417876496268809,0.044968619716124
3648.177,0.00948369400814641,-0.0463392921946155,0.0558229862027619
3648.659,0.0192877231038473,-0.0508806322923533,0.0701683553962006
3649.141,0.00364173525652589,-0.0554109721579893,0.0590527074145152
3649.623,0.00743420832991148,-0.0599296157163003,0.0673638240462118
3650.105,0.0274280001712626,-0.064435868685666,0.0918638688569286
3650.587,0.0141979786113033,-0.0689290386845148,0.0831270172958181
3651.07,0.0151222725537394,-0.0734177138964259,0.0885399864501654
3651.552,0.00430666927908163,-0.0778826182231842,0.0821892875022659
3652.034,-0.00997385400888717,-0.0823323734744185,0.0723585194655313
3652.516,-0.0301948795459843,-0.0867662959323981,0.0565714163864137
3652.998,-0.0215368595847636,-0.0911837043072602,0.0696468447224966
3653.48,-0.0591893263945522,-0.0955839198415961,0.0363945934470439
3653.962,-0.0385497822614873,-0.0999662664144354,0.0614164841529481
3654.444,-0.0363723494885733,-0.104330070645014,0.0679577211564405
3654.927,-0.0382054661378461,-0.108683655235594,0.0704781890977477
3655.409,-0.0265496214377841,-0.113008324178165,0.0864587027403806
3655.891,-0.0396848751133341,-0.117312446732035,0.0776275716187009
3656.373,-0.0427170195353774,-0.121595361511915,0.0788783419765379
3656.855,-0.0234945470918611,-0.125856410384652,0.102361863292791
3657.337,-0.0196151601878469,-0.130094938570219,0.110479778382372
3657.819,-0.0256587712455456,-0.134310294742034,0.108651523496488
3658.301,-0.0206111427043538,-0.138501831126944,0.11789068842259
3658.783,-0.00921666702091883,-0.142668903604467,0.133452236583548
3659.266,-0.0206189079707109,-0.146819438562617,0.126200530591906
3659.748,-0.0288009638631586,-0.150935611905055,0.122134648041896
3660.23,-0.00168613009233809,-0.155025410571639,0.153339280479301
3660.712,-0.0335839291842746,-0.15908820604313,0.125504276858855
3661.194,-0.0380905336824604,-0.163123373941225,0.125032840258765
3661.676,-0.0352144161478662,-0.167130294124194,0.131915877976328
3662.158,-0.0374844391590123,-0.171108350782086,0.133623911623074
3662.64,-0.0458353453119678,-0.175056932531052,0.129221587219085
3663.123,-0.0421676560376376,-0.178983530486708,0.136815874449071
3663.605,-0.0567510747971163,-0.182871282156508,0.126120207359392
3664.087,-0.0664165445980487,-0.186727751022185,0.120311206424137
3664.569,-0.0600206181072807,-0.190552344345121,0.13053172623784
3665.051,-0.0608663980094484,-0.194344474274778,0.13347807626533
3665.533,-0.0820906070070215,-0.198103557938763,0.116012950931742
3666.015,-0.0790528278203375,-0.201829017532304,0.122776189711966
3666.497,-0.0753832031876556,-0.205520280406755,0.130137077219099
3666.979,-0.079506435865202,-0.209176779157513,0.129670343292311
3667.462,-0.0978025738201218,-0.212805427408479,0.115002853588357
3667.944,-0.100855607973944,-0.216390642087541,0.115535034113597
3668.426,-0.101956897820696,-0.219939421621253,0.117982523800558
3668.908,-0.0941100761889118,-0.223451220454511,0.1293411442656
3669.39,-0.0864366959253076,-0.226925498703083,0.140488802777776
3669.872,-0.0816776898948,-0.230361722236473,0.148684032341673
3670.354,-0.0967409909805994,-0.233759362759745,0.137018371779146
3670.836,-0.0887505220841938,-0.237117897894633,0.148367375810439
3671.319,-0.0895675096021407,-0.240443655430159,0.150876145828019
3671.801,-0.0871324980822656,-0.243722352931684,0.156589854849418
3672.283,-0.122773805401131,-0.246960413166592,0.124186607765461
3672.765,-0.137376994533938,-0.250157338227884,0.112780343693946
3673.247,-0.108862918474419,-0.253312636516521,0.144449718042102
3673.729,-0.117615790234876,-0.256425822816876,0.138810032582001
3674.211,-0.115654302846227,-0.259496418371069,0.143842115524841
3674.693,-0.124467019358033,-0.262523950952451,0.138056931594418
3675.176,-0.106276724990639,-0.265514100250206,0.159237375259567
3675.657,-0.109540826374857,-0.2684479713795,0.158907145004642
3676.14,-0.0907786924578282,-0.271349508989891,0.180570816532063
3676.622,-0.120105584068128,-0.274200106969482,0.154094522901355
3677.104,-0.112865875114682,-0.277005380407144,0.164139505292462
3677.586,-0.108439858759972,-0.279764897762772,0.1713250390028
3678.068,-0.129861458185438,-0.282478234512834,0.152616776327396
3678.55,-0.0965554065915377,-0.285144973215527,0.188589566623989
3679.032,-0.118513827197781,-0.28776470357472,0.169250876376939
3679.514,-0.139180563242775,-0.290337022502933,0.151156459260158
3679.997,-0.101863866562109,-0.292866721792961,0.191002855230852
3680.479,-0.103366101956766,-0.295342937349323,0.191976835392557
3680.961,-0.135531992627897,-0.297770575293597,0.1622385826657
3681.443,-0.129531661891001,-0.300149261995243,0.170617600104242
3681.925,-0.123146683080886,-0.302478631330274,0.179331948249387
3682.407,-0.127118479551736,-0.304758324737434,0.177639845185698
3682.889,-0.131873484677136,-0.306987991273133,0.175114506595996
3683.371,-0.130335891850144,-0.309167287665319,0.178831395815174
3683.854,-0.127709602690512,-0.311300241592215,0.183590638901703
3684.336,-0.149332432951649,-0.313377692615364,0.164045259663715
3684.818,-0.127967685563906,-0.315403789572706,0.1874361040088
3685.3,-0.156404973998658,-0.31737822040912,0.160973246410462
3685.782,-0.156831571746938,-0.319300680992365,0.162469109245426
3686.264,-0.159273362319535,-0.321170875159736,0.161897512840201
3686.746,-0.184651019246985,-0.322988514763453,0.138337495516468
3687.228,-0.183343836079654,-0.324753319714876,0.141409483635222
3687.71,-0.182396466387775,-0.326465018027425,0.14406855163965
3688.193,-0.190416270849667,-0.328126730715287,0.13771045986562
3688.675,-0.216909137700888,-0.329731320888379,0.11282218318749
3689.157,-0.179648868865421,-0.331282036981409,0.151633168115989
3689.639,-0.19263696799344,-0.332778639837864,0.140141671844423
3690.121,-0.182162718755205,-0.334220898599366,0.152058179844161
3690.603,-0.176981064841119,-0.335608590741087,0.158627525899968
3691.085,-0.192666179961762,-0.336941502105878,0.144275322144116
3691.567,-0.195126317847947,-0.338219426937086,0.143093109089139
3692.05,-0.198609049965164,-0.33944464722122,0.140835597256056
3692.532,-0.204118243519442,-0.34061190040225,0.136493656882807
3693.014,-0.175154831161393,-0.341723600126516,0.166568768965123
3693.496,-0.193440846703243,-0.342779574559689,0.149338727856446
3693.978,-0.186987073977654,-0.34377966041279,0.156792586435135
3694.46,-0.21602606683782,-0.344723702967227,0.128697636129407
3694.942,-0.227181239157463,-0.345611556098532,0.118430316941068
3695.424,-0.225157214830904,-0.346443082298747,0.121285867467843
3695.906,-0.220964137773112,-0.347218152697538,0.126254014924426
3696.389,-0.207206429690551,-0.347938078844732,0.140731649154181
3696.871,-0.222051387933973,-0.348599767958631,0.126548380024657
3697.353,-0.219547195323642,-0.3492046664724,0.129657471148758
3697.835,-0.220391055857593,-0.349752680268555,0.129361624410961
3698.317,-0.22343151355474,-0.350243723952756,0.126812210398016
3698.799,-0.201475452454908,-0.350677720866902,0.149202268411995
3699.281,-0.222806626618897,-0.351054603100891,0.128247976481993
3699.763,-0.218617450128523,-0.351374311503028,0.132756861374505
3700.246,-0.192110686577429,-0.351637280747339,0.15952659416991
3700.728,-0.193719370111456,-0.35184238026241,0.158123010150954
3701.21,-0.177126725371721,-0.351990181066015,0.174863455694294
3701.692,-0.185705496524598,-0.352080659135592,0.166375162610994
3702.174,-0.181571907757714,-0.352113799238888,0.170541891481174
3702.656,-0.198468573279982,-0.352089594936307,0.153621021656325
3703.138,-0.196621067321669,-0.352008048581885,0.155386981260217
3703.62,-0.180602364134415,-0.351869171322939,0.171266807188524
3704.103,-0.17479289975136,-0.351672516512695,0.176879616761336
3704.584,-0.179119563186926,-0.351419512635513,0.172299949448587
3705.067,-0.198538073953664,-0.351108093333496,0.152570019379832
3705.549,-0.206655403888224,-0.35074006109225,0.144084657204026
3706.031,-0.246407838183632,-0.350314885598548,0.103907047414916
3706.513,-0.25464181122091,-0.349832630694475,0.0951908194735644
3706.995,-0.247532797402794,-0.349293368975113,0.101760571572319
3707.477,-0.249554071153792,-0.348697181777418,0.0991431106236257
3707.959,-0.247369336920219,-0.348044159167739,0.10067482224752
3708.441,-0.266493489170255,-0.347334399928008,0.0808409107577527
3708.924,-0.265790595298128,-0.346566362736475,0.0807757674383474
3709.406,-0.269823323173082,-0.345743344247631,0.0759200210745496
3709.888,-0.260345251077272,-0.344863937877881,0.0845186868006095
3710.37,-0.249573303566851,-0.343928277124609,0.0943549735577571
3710.852,-0.248643095220078,-0.342936504111681,0.0942934088916024
3711.334,-0.249920100637357,-0.341888769567657,0.0919686689302993
3711.816,-0.23394162444129,-0.34078523280267,0.106843608361381
3712.298,-0.223562721276725,-0.339626061684006,0.116063340407281
3712.781,-0.22224411230367,-0.338408855111468,0.116164742807798
3713.263,-0.231647628468085,-0.337138838509576,0.105491210041491
3713.745,-0.206025021742299,-0.335813742644765,0.129788720902466
3714.227,-0.208347386860677,-0.334433769359922,0.126086382499246
3714.709,-0.200480978580053,-0.332999128913256,0.132518150333203
3715.191,-0.191060351679816,-0.331510039946066,0.14044968826625
3715.673,-0.211416010961923,-0.329966729449211,0.118550718487288
3716.155,-0.186777651250974,-0.328369432728298,0.141591781477324
3716.637,-0.207291937394245,-0.326718393367616,0.11942645597337
3717.12,-0.191125914289795,-0.325010271398546,0.13388435710875
3717.602,-0.188202106106406,-0.323252400276442,0.135050294170036
3718.084,-0.209381828465855,-0.321441567124437,0.112059738658582
3718.566,-0.203341786306677,-0.319578048272138,0.116236261965462
3719.048,-0.217380354590329,-0.317662128128411,0.100281773538082
3719.53,-0.205910458301229,-0.315694099137725,0.109783640836496
3720.012,-0.201488472446847,-0.313674261735331,0.112185789288484
3720.494,-0.188245712057693,-0.311602924301193,0.1233572122435
3720.977,-0.199383787159995,-0.309475946559902,0.110092159399907
3721.459,-0.222252302300642,-0.307302460567744,0.0850501582671017
3721.941,-0.208833048147607,-0.305078447569715,0.096245399422108
3722.423,-0.203388949824241,-0.302804247255642,0.0994152974314015
3722.905,-0.2018597824772,-0.300480207011473,0.0986204245342727
3723.387,-0.183893511276516,-0.298106681865998,0.114213170589483
3723.869,-0.194293051415624,-0.295684034436411,0.101390983020787
3724.351,-0.199375238111443,-0.293212634872692,0.0938373967612486
3724.833,-0.202790386604395,-0.290692860800853,0.0879024741964577
3725.316,-0.202222532253064,-0.288119720340864,0.0858971880878002
3725.798,-0.179404309668303,-0.285504261408178,0.106099951739874
3726.28,-0.199813074754569,-0.282841605953641,0.0830285311990715
3726.762,-0.198821502846883,-0.28013216093196,0.0813106580850775
3727.244,-0.209302889304031,-0.27737634047288,0.0680734511688496
3727.726,-0.222867629508617,-0.274574565817733,0.0517069363091158
3728.208,-0.223091878867095,-0.271727265254819,0.048635386387724
3728.69,-0.216098692809851,-0.268834874053746,0.0527361812438953
3729.173,-0.243426783296659,-0.265891694853803,0.0224649115571437
3729.655,-0.243955852397196,-0.262910364547032,0.0189545121498362
3730.137,-0.236628142528549,-0.259885291578574,0.0232571490500257
3730.619,-0.231524479217281,-0.256816938479045,0.0252924592617639
3731.101,-0.235550048014137,-0.253705774415946,0.0181557264018091
3731.583,-0.235170804494061,-0.250552275121778,0.0153814706277177
3732.065,-0.239585344256263,-0.247356922821035,0.0077715785647727
3732.547,-0.233267542924271,-0.244120206156281,0.0108526632320103
3733.03,-0.224666319791687,-0.240835778005239,0.0161694582135514
3733.511,-0.215564579593686,-0.237524665944757,0.0219600863510716
3733.994,-0.232823582012074,-0.234159843593523,0.0013362615814495
3734.476,-0.208477702745519,-0.230762600521717,0.0222848977761981
3734.958,-0.188385780880822,-0.22732653099748,0.0389407501166583
3735.44,-0.197487252188495,-0.223852160576846,0.0263649083883511
3735.922,-0.180890542463725,-0.220340020689175,0.0394494782254496
3736.404,-0.178894127526419,-0.216790648555715,0.0378965210292957
3736.886,-0.185347243221248,-0.213204587107193,0.0278573438859451
3737.368,-0.174189685417712,-0.209582384900552,0.03539269948284
3737.851,-0.180200961146404,-0.205916970656289,0.0257160095098848
3738.333,-0.174176033870104,-0.20222408260277,0.0280480487326655
3738.815,-0.21903595086571,-0.19849673355145,-0.0205392173142599
3739.297,-0.210960098102557,-0.194735493725444,-0.0162246043771136
3739.779,-0.208736951575062,-0.190940938544899,-0.0177960130301636
3740.261,-0.221998387302765,-0.187113648538819,-0.0348847387639459
3740.743,-0.225117401330387,-0.183254209256014,-0.0418631920743729
3741.225,-0.237912179727871,-0.17936321117532,-0.058548968552551
3741.708,-0.232807148603086,-0.175433080994372,-0.0573740676087146
3742.19,-0.246259943967633,-0.171480693653384,-0.0747792503142489
3742.672,-0.236631872076565,-0.167498548881332,-0.0691333231952332
3743.154,-0.230059789101308,-0.163487255973676,-0.0665725331276314
3743.636,-0.235272651238791,-0.159447428695646,-0.0758252225431449
3744.118,-0.220243074711476,-0.155379685188202,-0.0648633895232739
3744.6,-0.203270235767405,-0.151284647873151,-0.0519855878942542
3745.082,-0.195615940680288,-0.147162943357768,-0.0484529973225193
3745.564,-0.191669125749499,-0.143015202338675,-0.0486539234108241
3746.047,-0.172706217024082,-0.138833375569693,-0.0338728414543895
3746.529,-0.175786111440406,-0.134635418796767,-0.041150692643639
3747.011,-0.190323805079181,-0.130413342512568,-0.0599104625666138
3747.493,-0.177250784343137,-0.12616779280551,-0.0510829915376271
3747.975,-0.174436145660973,-0.121899419363606,-0.0525367262973667
3748.457,-0.149909275487392,-0.117608875374834,-0.0323004001125584
3748.939,-0.169252540303148,-0.113296817426987,-0.0559557228761607
3749.421,-0.182892476615116,-0.108963905406967,-0.0739285712081492
3749.904,-0.153208041320671,-0.10460175053871,-0.0486062907819604
3750.386,-0.167621090391233,-0.100229082911764,-0.0673920074794683
3750.868,-0.190566780649512,-0.0958375610450721,-0.0947292196044396
3751.35,-0.1725835387074,-0.0914278570111634,-0.0811556816962365
3751.832,-0.180751051203167,-0.0870006456707485,-0.0937504055324184
3752.314,-0.15989020480152,-0.0825566045692543,-0.0773336002322662
3752.796,-0.164314886193626,-0.0780964138328939,-0.0862184723607322
3753.278,-0.165324392097197,-0.0736207560644166,-0.0917036360327808
3753.76,-0.178213119256526,-0.0691303162383968,-0.109082803018129
3754.243,-0.182021986572408,-0.0646164219150327,-0.117405564657376
3754.725,-0.1803950768488,-0.0600984547654624,-0.120296622083338
