group,kind,keep,path,dup_with
548,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测【数学建模老哥】\minf.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\minf.m
548,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\minf.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\minf.m
549,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测【数学建模老哥】\plotljz.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\plotljz.m
549,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\plotljz.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\微粒群算法结合灰色系统理论进行预测\plotljz.m
550,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码【数学建模老哥】\Prediction_RBF\Contents.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码\Prediction_RBF\Contents.m
550,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码\Prediction_RBF\Contents.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\混沌时间序列的RBF神经网络预测代码\Prediction_RBF\Contents.m
551,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛C题常见参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测【数学建模老哥】\灰色.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测\灰色.m
551,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测\灰色.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\离散灰色预测模型和AR预测模型的组合预测\灰色.m
552,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\d_mymorlet.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\d_mymorlet.m
552,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\小波神经网络的时间序列预测代码\chapter32\d_mymorlet.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\d_mymorlet.m
553,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\mymorlet.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\mymorlet.m
553,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\小波神经网络的时间序列预测代码\chapter32\mymorlet.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\mymorlet.m
554,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\traffic_flux.mat,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\traffic_flux.mat
554,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\小波神经网络的时间序列预测代码\chapter32\traffic_flux.mat,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛E题常见参考代码【数学建模老哥】\基于小波神经网络的短时交通流量时间序列预测程序【数学建模老哥】\traffic_flux.mat
555,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码【数学建模老哥】\Bp_Ada_Fore.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Fore.m
555,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Fore.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Fore.m
556,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码【数学建模老哥】\Bp_Ada_Sort.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Sort.m
556,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Sort.m,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\Bp_Ada_Sort.m
557,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码【数学建模老哥】\data.mat,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\data.mat
557,INNER,keep,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\data.mat,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\data.mat
558,INNER,dup,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\美赛照题目分类程序包【数学建模老哥】\美赛F题常见参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码【数学建模老哥】\data1.mat,2026数学建模核心资料\美赛按题目题型分类常用算法代码程序包！\预测与预报类题型参考代码【数学建模老哥】\基于BP_Adaboost算法的公司财务预警建模代码\data1.mat
